  7.091579679685400E-012  4.849487824187204E-011  4.029200869923335E-011
  1.329681770251029E-009  4.934749833663698E-010  7.276379328725618E-015
  6.290518384462192E-015  1.003701901248718E-012  2.652444351706190E-012
  1.949154794580774E-015  1.354367740924392E-015  1.350228230851946E-010
  1.374151054233977E-011  2.325970935637006E-011  1.010096454642750E-009
  1.110117608756963E-021  1.349253754731225E-020  1.025670584950477E-022
  4.755136834072895E-021  2.129439996850050E-018  5.442680451613128E-023
  1.042434343170246E-018  8.233242519004058E-021  1.190053064521887E-023
  7.516944639256271E-021  6.217887951956518E-020  1.814021049985570E-020
  3.329216528872400E-024  3.709748819583546E-021   3.00000000000000     
   1018.45196237359       1.336455047532593E-006  9.791837082196864E-005
  8.195234544995823E-006  0.230023103242175       1.468245115800913E-005
  8.362522994084123E-004  0.765141457639343       1.154838431448279E-005
  1.500969647548243E-008  2.099058515563155E-003  5.670935014672315E-004
  1.767803341952885E-006  7.941059486704009E-009  5.397789524898761E-008
  2.864075406805834E-014  8.040141622660459E-008  5.013612676053116E-011
  4.173290379039111E-008  1.530675522061986E-010  2.256818838684195E-006
  5.841981009024003E-006  6.680386416651037E-006  1.465316188395470E-009
  1.493935395716401E-010  1.816365393797259E-013  1.240904044022076E-007
  3.105989149022290E-006  3.819742057014136E-005  2.280428681591810E-008
  2.107830047460068E-005  2.471184486917153E-008  9.059262534197375E-008
  6.317342407011938E-010  5.916793645965920E-007  2.050724480750633E-006
  2.346034038274017E-006  1.567800058031203E-012  7.006373419652925E-007
  2.098436261268499E-014  1.424757142384176E-011  7.494226296696342E-013
  1.410538013742395E-017  3.513366688126274E-021  1.117203399828749E-009
  5.091707990237466E-011  9.877823034564236E-010  3.916440677941350E-008
  9.819610100797009E-009  3.175646429882825E-007  3.757845307438763E-006
  8.193132660764545E-008  1.396337600942098E-007  6.120945065943173E-007
  2.586561975326406E-006  2.629093726362668E-010  2.818825283494434E-012
  2.586050909085342E-010  9.543495657110801E-008  5.086607950986216E-009
  3.181873197524925E-008  4.037868762840586E-006  3.970744760592420E-008
  7.103166011363722E-010  1.416278991940352E-008  2.610234386249499E-009
  9.917180661803507E-008  1.079161872700766E-008  1.855422436719568E-016
  1.377615433596424E-007  7.911417916006754E-008  4.492523702106874E-009
  6.763260095439036E-006  7.750013707088205E-008  1.980900166937875E-008
  4.741391410892506E-010  1.605230188257972E-010  8.709878222310152E-012
  7.593260702455518E-008  1.294764333975891E-009  6.298655414955555E-006
  5.832445362456325E-009  1.502036098634221E-008  3.501052461857055E-010
  1.165297559127922E-010  1.880564519299881E-012  3.438385618856618E-010
  8.586871903836990E-007  3.544665223336595E-006  1.954689669748250E-007
  1.379652384962062E-009  3.765910539982946E-010  7.237232364216131E-008
  2.009015915302742E-009  3.642500780441503E-013  3.557798245263611E-010
  7.395425477183070E-008  1.126973511451372E-013  1.071035621059791E-003
  1.017973278892202E-007  3.138459388485085E-007  3.178452111481113E-007
  3.661227473309773E-007  1.557017771357730E-008  7.795512868831083E-009
  1.409698215717956E-008  7.842085613001171E-008  4.856527663553920E-008
  9.873752019268898E-008  9.935674230084909E-008  8.447360368510313E-008
  1.948281451878585E-007  3.022751105436313E-007  4.483663538964619E-007
  7.694362269242836E-006  1.889616914737920E-006  7.706032824616011E-008
  8.628475986956557E-008  8.900096223905418E-008  8.857602192145049E-008
  2.218300367416972E-009  1.894520373804390E-009  1.736097670190094E-009
  2.127896331373009E-010  2.495468903220671E-009  5.721194506275869E-010
  4.886244357898477E-010  4.477643273185731E-010  6.829991566355159E-010
  7.930673420804856E-056  1.827180259214529E-007  4.149037071407535E-008
  2.792132887015268E-011  2.928101048864147E-011  3.696821444618180E-011
  1.124519147386524E-011  8.074833891977357E-011  6.726091623776991E-011
  4.759171607793514E-009  1.769339629691196E-009  3.921595466382487E-013
  3.384196040134184E-013  1.661307298114199E-010  4.165514364597418E-010
  7.204523280718411E-012  4.295898486727956E-012  4.226579305479131E-009
  2.402654754903744E-010  3.275523229520762E-008  1.578654029598389E-008
  1.480778002455105E-016  2.000312815024186E-015  1.288208486888746E-017
  9.950409360145537E-016  1.441010471532697E-014  1.525581329802797E-018
  7.960114254603148E-015  1.451101075948741E-016  4.348726060101930E-019
  1.102360855012840E-016  4.038855670731594E-016  2.782334299121660E-016
  6.201837578317358E-019  2.310543252099024E-017   4.00000000000000     
   2090.91855612955       3.913994446814672E-004  6.062039049799641E-003
  5.943208629874518E-004  2.821533896196664E-002  1.757664648519546E-003
  6.443632666945159E-002  0.705634275595013       2.031167842240475E-005
  3.990935008853435E-007  0.149477757328153       4.199753752676776E-002
  4.292759910619049E-005  7.720387765213289E-006  4.052999585091811E-006
  9.776198641900945E-013  4.851392740987841E-007  7.279788642402974E-007
  2.826764251824278E-008  2.649086892391967E-013  2.723257824285055E-009
  4.459265715070400E-005  1.629052420487186E-004  1.436250965156584E-005
  1.092295731352060E-006  6.168044550080478E-007  8.342893469892990E-007
  6.572448920084667E-007  6.376146270769123E-004  2.156658263544266E-005
  2.188521336375382E-004  7.979834762691275E-007  5.382948909635232E-008
  7.010259823061547E-008  2.018718587587047E-008  2.445100875619563E-005
  3.987399482546796E-005  4.193250684602381E-014  2.691391681446261E-012
  3.481027913833850E-012  2.175623039534145E-014  1.837741835794637E-019
  5.311045231065929E-026  4.099925842340772E-019  8.291378116987055E-009
  2.709799826881368E-010  4.349655463172266E-011  8.219987108645586E-010
  3.293793611078250E-009  2.000849337608756E-010  2.351670084525279E-005
  1.252886506049524E-006  3.830968923655913E-006  5.023726214118716E-005
  5.973018350130877E-005  5.638617801039485E-006  1.732924441884671E-014
  3.220433789984783E-015  1.141053785543044E-015  2.742203304439610E-014
  3.086260020374721E-006  1.033169332530311E-009  2.883076243020977E-014
  3.670844160178824E-013  9.640893515455000E-011  1.579033779655690E-011
  4.687597608563692E-008  1.508199337310221E-019  6.763921969949980E-021
  9.903993567638880E-006  4.153751276855626E-015  4.314085381535257E-016
  7.639335961433051E-012  7.240885385316649E-013  2.208469003376137E-020
  2.254695826472541E-022  1.654361225106055E-027  0.000000000000000E+000
  2.972779619990268E-014  1.627992442441324E-014  1.656272966375942E-012
  9.181707543301841E-015  1.230666874559982E-019  1.246131049198885E-021
  9.926167350636332E-027  0.000000000000000E+000  2.206513695107220E-013
  3.011581327198864E-016  1.163604970563184E-012  1.050320854595332E-021
  2.117582368135751E-024  0.000000000000000E+000  1.272826893874617E-008
  2.657439556169865E-010  5.254569113943449E-014  2.568561238099662E-023
  8.639736061993864E-023  4.057272762751423E-018  4.897571931339328E-017
  3.149878361613512E-019  8.455150642128206E-018  1.086577930495963E-017
  3.870899911370685E-018  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  6.563970016398163E-018  7.838646181798636E-019
  6.778499745015154E-019  2.331099260155381E-014  2.859864146713409E-015
  3.376038869035841E-017  9.800209527498780E-013  4.233671232871123E-014
  2.182868917522882E-015  2.379911928531006E-014  8.639736061993864E-023
  1.287490079826536E-022  1.084202172485504E-022  2.626818576025036E-019
  2.117582368135751E-024  6.193928426797072E-024  6.035109749186890E-024
  1.654361225106055E-024  6.365134961260847E-021  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  2.646977960169689E-026
  5.570457961972630E-054  3.925514654998846E-008  2.285949728696401E-008
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  8.058393527491596E-024  3.391440511467414E-025
  6.569795524174436E-010  2.533581034844543E-010  6.605829644707884E-014
  5.435553801109818E-014  5.008321481701880E-016  5.750977322178675E-017
  2.126484621232753E-012  2.680479082699733E-012  3.934206251837127E-007
  1.725985899349836E-008  9.259924396191858E-009  1.043906971896224E-006
  1.714103713399924E-013  2.022515009011368E-017  5.331312175076171E-021
  6.798988125310126E-017  8.573612281811253E-016  5.251750124231303E-017
  6.538513742837560E-016  1.280753551912357E-017  3.942836901568032E-019
  9.247600692543157E-018  4.769852755370915E-018  6.326664370123218E-021
  8.384080954839102E-022  6.955170640431796E-022   5.00000000000000     
   1029.23609605595       7.547768814997421E-007  1.526340113923852E-004
  1.231206489339807E-005  0.228720902250603       1.729963911046472E-005
  1.278795840287458E-003  0.765365343005468       1.504184117934866E-005
  8.660293634477007E-009  3.259131651325312E-003  8.754951190413847E-004
  6.010962674106415E-007  2.369988044496330E-009  2.628982349078077E-009
  1.030379351884527E-014  7.396686861669173E-008  1.284071825161836E-011
  1.701360524886319E-008  1.592425186921417E-010  1.036673428316048E-006
  6.743240130700293E-007  2.419979154503960E-006  4.663433227949533E-010
  5.727088140893503E-011  3.747490017604628E-014  8.082154379402327E-008
  1.119445472626025E-006  1.584821360383853E-005  1.662135289589338E-009
  1.361806488219592E-006  6.015999762022261E-009  5.982508381700325E-008
  3.764933259038031E-010  2.973873658698858E-007  1.029666241011139E-007
  1.046312358264805E-007  6.036011233012246E-013  2.138741347878687E-007
  1.227170829407771E-014  2.025239183720537E-012  9.240994260463431E-014
  1.766495709323905E-018  5.296491691073910E-022  4.373774198476643E-010
  2.211832300350499E-012  2.479196559294247E-010  3.303160186397000E-008
  5.797433083606725E-009  6.545685229903692E-008  2.146861974315712E-006
  7.053916087782812E-008  1.538337255328101E-007  1.302241870014405E-006
  6.708334798449580E-007  4.355436068761472E-011  2.496003908774832E-012
  4.736325961774755E-011  1.629883719636156E-008  2.503898439684217E-009
  7.540798478996003E-009  1.596655813690108E-006  8.501531280642667E-009
  1.350761383000933E-010  8.388954276719103E-009  9.279472580358775E-010
  2.398018695830347E-008  1.917569388054195E-009  1.163720468997825E-016
  2.148357716420850E-007  1.650390133130329E-008  8.841513593766594E-010
  2.686571496831884E-006  4.403353929230293E-008  3.423340449387411E-009
  8.464133757545062E-011  2.365152989197247E-011  1.133435174059007E-012
  1.669938705985863E-008  2.792756135350202E-010  2.487538817572414E-006
  1.415000822269099E-009  2.745072601426551E-009  6.655179751118626E-011
  1.832444599301440E-011  2.693530627787592E-013  5.113306251634796E-011
  1.810271801964160E-007  1.456097527555472E-006  3.424862702149752E-008
  2.400664879191741E-010  5.420917463228312E-011  1.652216649271497E-008
  4.630302654084240E-010  1.084161390505268E-013  5.083183482425758E-011
  1.230944920264811E-008  2.291890476715965E-014  2.596213030891417E-004
  2.276792916007997E-008  6.679170103909230E-008  6.757461620945640E-008
  7.846257860973563E-008  3.623485564389395E-009  1.676088297868532E-009
  3.112816871816424E-009  1.739933955258623E-008  1.028069753774682E-008
  2.077897154760944E-008  2.205221258806751E-008  1.781017210628138E-008
  8.162664586325605E-008  1.207694083753291E-007  1.631504313986794E-007
  3.098138613658420E-006  7.574240411801744E-007  1.349091256113176E-008
  1.518753335444201E-008  1.569965923616872E-008  1.615880118445407E-008
  4.116327964274390E-010  3.520340724688474E-010  3.225089447846366E-010
  3.989363522254598E-011  4.816466612619909E-010  8.779132505282919E-011
  7.507916967824435E-011  6.878211122372356E-011  1.087827570911300E-010
  1.212432744408838E-055  4.198269269625208E-008  9.075290115578374E-009
  3.831867481740630E-012  4.023487075229969E-012  5.078151366161919E-012
  1.631036541027246E-012  1.092150958536542E-011  9.074072631435026E-012
  1.153804783116554E-009  4.323741772455130E-010  1.241322370636402E-013
  1.055959166860327E-013  5.242715562012253E-011  1.489108893986511E-010
  2.592825842102740E-014  1.239902017229074E-014  5.129948784151550E-009
  3.743506459947651E-010  8.789646582485646E-010  2.608880090760336E-008
  5.960166180453823E-019  2.956351918618218E-018  2.046009503222957E-020
  1.431429704617581E-018  6.946168212318344E-018  2.885882547993330E-022
  1.472417878491179E-018  4.996659944138539E-020  1.557767979726580E-022
  3.726092545791395E-020  1.244236085106039E-019  2.161920582668933E-020
  1.419655516746944E-022  3.775529848414880E-021   6.00000000000000     
   1000.70722366562       1.922216912937070E-008  3.667473075885658E-006
  2.412148934605243E-007  0.232780866415801       3.860834982799032E-007
  3.085438640433454E-005  0.766159916951566       3.887550166928398E-007
  1.474236391576013E-010  7.843340150432467E-005  2.106868996040457E-005
  3.804472654718189E-009  6.946214413816402E-012  2.385157757113595E-011
  1.908692149662175E-018  1.758468773320594E-010  4.294215868633435E-015
  2.688820354592515E-011  7.844894919842477E-013  2.588479765153437E-008
  7.878613997878300E-009  5.848282142455844E-008  2.416415210258922E-013
  3.121978060749482E-014  5.552425406537680E-019  7.405378577459738E-010
  8.003607011265702E-008  3.803073017734325E-007  4.544977674142912E-012
  1.980824428930859E-008  7.189991468605961E-011  1.058877278355406E-009
  1.668658279451830E-012  2.109313676967328E-009  1.380965779442229E-009
  1.320849239032537E-009  1.462478869873114E-015  2.500330692532404E-008
  5.788999229204122E-017  6.563849102330621E-013  4.392669255871341E-014
  4.538605550116341E-020  7.970452459157980E-024  1.465493031878323E-012
  1.877929207069833E-014  3.190810331999869E-011  3.635399715856701E-010
  3.391022666558074E-011  7.766266226850650E-009  1.021062114872025E-007
  8.766651424163948E-010  1.099451540884813E-009  8.556988054256722E-009
  7.069172462670820E-009  1.118445340749997E-014  1.251355189007729E-015
  7.719327258735290E-012  3.206704981386199E-009  2.477444266839650E-011
  5.623112570447510E-011  1.117055287069505E-007  9.330693122228510E-010
  3.787588331321856E-013  7.720625669695723E-011  7.366461140173773E-012
  3.266518439118625E-010  3.480392572078786E-010  3.786623608397144E-020
  5.172929076864659E-009  1.867483795202307E-009  1.037633456416770E-010
  1.884785664754086E-007  3.927407997983570E-010  6.422773772532868E-010
  1.435645259659064E-011  6.716605880122091E-012  4.404882214183970E-013
  1.708138513339646E-009  1.268565694445287E-011  1.758939492774789E-007
  3.131355267403346E-012  4.627817688929345E-010  1.002810656246229E-011
  4.605986465857793E-012  8.700912301319791E-014  1.383532875238647E-011
  1.988829155681606E-008  9.740013716725521E-008  6.183600251403130E-009
  4.387939747665938E-011  1.649921935293738E-011  2.549645431142113E-009
  6.918893505425743E-011  3.541133915576067E-016  1.450141377829866E-011
  2.409885277124009E-009  2.616143230365827E-015  9.224390574852035E-004
  2.336721367402066E-009  7.463193415337087E-009  7.576311095994572E-009
  8.646872215569900E-009  3.299668668507709E-010  1.700024345959333E-010
  3.209924065834490E-010  1.736267496050118E-009  1.164790564581996E-009
  2.388383266319925E-009  2.203064188493016E-009  2.043444273933879E-009
  5.458983817214824E-009  8.538942461505505E-009  1.324006640054177E-008
  2.109486697061535E-007  5.216863346005087E-008  2.552987884649375E-009
  2.843780617132141E-009  2.925265073864030E-009  2.738871883542978E-009
  6.633573771956473E-011  5.685875875712097E-011  5.219041505553636E-011
  6.307941948193597E-012  6.988849551732648E-011  2.362272182972234E-011
  2.025153979817286E-011  1.858840644843441E-011  2.651087249754682E-011
  2.970485118399626E-057  6.103291757622094E-009  1.441652718519302E-009
  1.391718485755398E-012  1.465704351258351E-012  1.852973947639299E-012
  5.112179803907584E-013  3.805235014512907E-012  3.174584140766531E-012
  1.600828340976537E-010  5.922200103312958E-011  3.563436022379037E-016
  3.150978103666627E-016  1.132420042870132E-013  3.050571184847111E-013
  2.025498364117940E-015  1.521989840205400E-015  6.704030016512598E-011
  9.009948090137846E-012  2.285104003156512E-011  6.835150428443263E-010
  1.027260556832083E-021  2.909557962672737E-020  2.026662348078790E-022
  1.074315847113216E-020  2.703864816446694E-018  1.052339059523788E-022
  1.478802935626463E-018  1.105891905943224E-020  2.471703104009477E-023
  7.376505942622484E-021  7.987182622920092E-020  3.580481223675942E-020
  4.511889453040788E-024  5.293279248516414E-021   7.00000000000000     
   1001.45271346040       2.028036420585895E-010  2.207709672700932E-005
  1.768365437665020E-011  4.537689161717565E-002  3.554431739617093E-010
  1.943671720677941E-004  0.151166860765293       1.763117934988785E-006
  3.149783617665221E-007  4.679212891104422E-004  1.275451662583095E-004
  8.944509251126322E-008  4.614293555758710E-010  1.347847776401810E-009
  1.250754376942654E-019  3.935418297442206E-009  2.309497859958036E-015
  3.149894999622452E-009  5.271499441335268E-009  6.495062286131023E-007
  6.003946167422546E-007  5.254342384166917E-006  3.596316542257823E-011
  1.273435681002185E-013  8.319035379826625E-016  1.698848180222322E-007
  1.141706057817259E-005  3.286444216345417E-005  5.006364033506151E-009
  3.049567318967494E-007  6.833764472094127E-010  3.613389753152501E-008
  1.765167591835288E-011  2.008760523650356E-008  2.639946006809190E-008
  3.557289397792578E-008  3.488273046054850E-012  2.098771570890134E-006
  5.573821085494638E-016  1.204949262364066E-011  1.058647979905618E-012
  2.418471469457950E-017  4.295981716302926E-021  3.634607152238864E-011
  2.283392891977984E-012  1.869161718480647E-009  8.147363980361809E-008
  8.848959248087030E-010  1.063296609685559E-006  1.101788020936275E-005
  2.594418110127357E-008  8.719948597944868E-009  7.443948870085689E-008
  8.740555546397714E-008  6.239484580852542E-015  5.837091272695197E-013
  6.602547139744217E-010  2.703498823839889E-007  3.729101168805041E-010
  2.061315298984257E-009  1.270592097507007E-005  4.096852962076764E-008
  9.085996445169653E-012  1.818360671847712E-009  1.540564998716125E-010
  8.179597005283304E-009  9.747692180236842E-009  1.930233781136956E-017
  3.102511430133215E-008  2.540587585408006E-007  1.499110940590231E-008
  2.171355949479531E-005  1.062220810606677E-008  5.309352142813946E-008
  1.324785961187459E-009  3.744478865794371E-010  3.145237194473533E-011
  7.159786478288855E-008  7.224317042520741E-010  2.049636532251204E-005
  3.258061571686024E-011  1.201065536307713E-008  3.293056288299324E-010
  9.757319336921241E-011  2.331947467734931E-012  5.931668869336431E-010
